date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-21,4.017772764101377,2.4042031337035104,5.712010821936273,4636511797
2025-03-22,4.194134667953776,2.6326463818151042,5.841209962250519,4636511797
2025-03-23,4.3704965718061715,2.7128726435431365,6.217634164304608,4636511797
2025-03-24,4.546858475658567,2.890137136537786,6.377269327633951,4636511797
2025-03-25,4.723220379510963,3.0194732980706056,6.572406271741985,4636511797
2025-03-26,4.899582283363362,3.2218298965536194,6.6349803554173885,4636511797
2025-03-27,5.075944187215761,3.4174449636835442,6.841393813668963,4636511797
2025-03-28,5.2523060910681565,3.530374377327407,7.053633458985218,4636511797
2025-03-29,5.428667994920552,3.651648509162862,7.112014021125754,4636511797
2025-03-30,5.605029898772948,3.904290139335545,7.467586630354166,4636511797
2025-03-31,5.781391802625343,4.084276024094809,7.426560686088734,4636511797
2025-03-04,3.722807768805106,2.77743506609377,4.559912319254504,46365131910
2025-03-05,3.8665997687919766,2.9409997200118556,4.8848614611879375,46365131910
2025-03-06,4.010391768778851,3.0572169094429533,4.9354650380475675,46365131910
2025-03-07,4.154183768765723,3.2385509688531577,5.108632673366521,46365131910
2025-03-08,4.297975768752595,3.388889805305918,5.21542948891092,46365131910
2025-03-09,4.441767768739467,3.482698328340733,5.316412462774979,46365131910
2025-03-10,4.585559768726341,3.673006108873041,5.483718360462083,46365131910
2025-03-11,4.729351768713213,3.796596764744414,5.626785158870298,46365131910
2025-03-12,4.873143768700086,3.9374658983412743,5.864210708342896,46365131910
2025-03-13,5.016935768686958,4.083723347692854,5.919186196085704,46365131910
2025-03-14,5.160727768673832,4.229502605589312,6.00336978620071,46365131910
2025-03-15,5.304519768660704,4.399394382825567,6.221968881723515,46365131910
2025-03-16,5.448311768647576,4.500244557668538,6.352621787280373,46365131910
2025-03-17,5.592103768634448,4.666486629926433,6.5910854365753275,46365131910
2025-03-18,5.735895768621319,4.847329849246283,6.703297189761118,46365131910
2025-03-19,5.8796877686081945,4.884992493078636,6.753291625443821,46365131910
2025-03-20,6.023479768595067,5.067936135341414,6.973136019400929,46365131910
2025-03-21,6.167271768581937,5.224541271792554,7.071043005613215,46365131910
2025-03-22,6.311063768568809,5.39675509917081,7.222027430119531,46365131910
2025-03-23,6.454855768555685,5.619012253907645,7.4507955287972605,46365131910
2025-03-24,6.5986477685425555,5.681782551641986,7.532720282703896,46365131910
2025-03-25,6.742439768529428,5.850917697345438,7.697555494175322,46365131910
